account_number,sub_account_number,account_description,account_type,category_name,category_abbreviation
432,131,COMM JUICE BOTTLES,A,TAX CHART,TAX
432,1310,COGS LANDIFLL AUTO DAVIS CO,A,TAX CHART,TAX
432,132,COGS JUICE CANS,A,TAX CHART,TAX
432,133,COMM JUICE CANS,A,TAX CHART,TAX
432,140,COGS SUNDRIES,A,TAX CHART,TAX
432,20,MILEAGEODS SOLD,A,TAX CHART,TAX
432,2009,COGS REPAIR & MAINT,A,TAX CHART,TAX
432,2011,COGS REPAIRS & MAINT,A,TAX CHART,TAX
432,2016,COCGS REPAIRS & MAINT,A,TAX CHART,TAX
432,2017,COGS REPAIRS & MAINT,A,TAX CHART,TAX
432,2018,COGS REPAIRS & MAINT,A,TAX CHART,TAX
432,2023,COGS REPAIRS & MAINT,A,TAX CHART,TAX
432,2024,COGS REPAIRS & MAINT,A,TAX CHART,TAX
432,2025,COGS REPAIRS & MAINT,A,TAX CHART,TAX
432,21,COMM CANDY,A,TAX CHART,TAX
432,2101,COGS REPAIRS & MAINT,A,TAX CHART,TAX
432,22,COGS CANDY BAGGED,A,TAX CHART,TAX
432,2201,COGS REPAIRS & MAINT,A,TAX CHART,TAX
432,2301,COGS REPAIRS & MAINT,A,TAX CHART,TAX
432,24,COGS POPCORN,A,TAX CHART,TAX
432,30,COGS - CHIPS LLS,A,TAX CHART,TAX
432,3009,COGS GAS & OIL,A,TAX CHART,TAX
432,3011,COGS GAS & OIL,A,TAX CHART,TAX
432,3016,COGS GAS & OIL,A,TAX CHART,TAX
432,3017,COGS GAS & OIL,A,TAX CHART,TAX
432,3018,COGS GAS & OIL,A,TAX CHART,TAX
432,3023,COGS GAS & OIL,A,TAX CHART,TAX
432,3025,COGS GASD &OIL,A,TAX CHART,TAX
432,3101,COGS GAS & OIL,A,TAX CHART,TAX
432,32,COGS CHIPS SMALL,A,TAX CHART,TAX
432,3201,COGS GAS & OIL,A,TAX CHART,TAX
432,3301,COGS GAS & OIL,A,TAX CHART,TAX
432,40,COGS - COFFEE,A,TAX CHART,TAX
432,41,COMM COFFEE,A,TAX CHART,TAX
432,50,COGS - COLD CUPS,A,TAX CHART,TAX
432,500,COGS PHONE JET SKI,A,TAX CHART,TAX
432,5000,COGS PERMITS & LICENSES,A,TAX CHART,TAX
432,51,COMM - COLD CUPS,A,TAX CHART,TAX
432,60,COGS - FOOD SANDWICH,A,TAX CHART,TAX
432,61,COMM FOOD SANDWICH,A,TAX CHART,TAX
432,62,COGS FOOD FROZEN,A,TAX CHART,TAX
432,70,COGS - GUM & MINT,A,TAX CHART,TAX
432,700,COGS ON MACHINES,A,TAX CHART,TAX
432,80,COGS - ICECREAM,A,TAX CHART,TAX
432,81,COMM ICE CREAM,A,TAX CHART,TAX
432,90,COGS MILK CTNS,A,TAX CHART,TAX
432,91,COMM MILK CTNS,A,TAX CHART,TAX
432,92,COGS MILK CANS,A,TAX CHART,TAX
432,93,COST OF GOODS SOLD,A,TAX CHART,TAX
435,,OTHER COST OF GOODS SOLD,A,TAX CHART,TAX
435,696,COGS-SEED,A,TAX CHART,TAX
439,,TOTAL COST OF GOODS SOLD,T,TAX CHART,TAX
440,,GROSS MARGIN,T,TAX CHART,TAX
445,,OTHER REVENUE,H,TAX CHART,TAX
445,10,TOOLS,A,TAX CHART,TAX
445,100,DISCOUNTS,A,TAX CHART,TAX
445,200,REVENUE REG&BOOK FEE PARENTS,A,TAX CHART,TAX
445,300,REVENUE FOR SCHOOL FUNDRAISER,A,TAX CHART,TAX
470,,RENTAL INCOME,A,TAX CHART,TAX
470,10,RENTAL INC-INSIDE ALARM RENTAL,A,TAX CHART,TAX
470,20,RENTAL INC-OUTSIDE ALARM RENTL,A,TAX CHART,TAX
470,100,RENTAL INCOME SL GARBAGE,A,TAX CHART,TAX
470,115,RENTAL INCOME,A,TAX CHART,TAX
470,200,RENTAL INCOME SALTLAKE CO,A,TAX CHART,TAX
470,210,RENTAL INCOME DAVIS CO,A,TAX CHART,TAX
470,400,RENTAL INCOME,A,TAX CHART,TAX
470,410,RENTAL INC-DAVID COUNTY,A,TAX CHART,TAX
470,5,CAM REIMBURSEMENTS,A,TAX CHART,TAX
470,6,LATE FEE INCOME,A,TAX CHART,TAX
470,8,RENTAL INCOME - PARKING,A,TAX CHART,TAX
471,,PASS THROUGH INCOME,A,TAX CHART,TAX
475,,FREIGHT INCOME,A,TAX CHART,TAX
475,100,FREIGHT INCOME FROM BEAR,A,TAX CHART,TAX
475,200,OTHER FREIGHT INCOME,A,TAX CHART,TAX
475,300,COAL SALES,A,TAX CHART,TAX
475,500,FREIGHT INCOME PAID TRUCKS,A,TAX CHART,TAX
476,,LOADING FEE INCOME,A,TAX CHART,TAX
477,,WARRANTY INCOME,A,TAX CHART,TAX
477,100,WARRANTY REPAIR EXPENSE,A,TAX CHART,TAX
480,,SERVICE INCOME,A,TAX CHART,TAX
480,10,SERV INC-INSIDE ALARM SERVICE,A,TAX CHART,TAX
480,15,SERV INC-IS ALARM INSTALLATION,A,TAX CHART,TAX
480,20,0SERV INC-OUTSIDE ALARM INCOME,A,TAX CHART,TAX
480,25,SERV INC-OS ALARM INSTALLATION,A,TAX CHART,TAX
480,30,SERVINC-OTHER SERVICE INCOME,A,TAX CHART,TAX
480,50,SECRETARIAL SERVICE INSIDE,A,TAX CHART,TAX
480,60,SECRETARIAL SERVICE OUTSIDE,A,TAX CHART,TAX
480,10,SERVICE INCOME,A,TAX CHART,TAX
480,100,SERVICE INCOME,A,TAX CHART,TAX
480,110,EXISTING 250 DED CLAIMS PAID,A,TAX CHART,TAX
480,111,PAIDOUTS,A,TAX CHART,TAX
480,115,SERVICE INCOME,A,TAX CHART,TAX
480,150,PHONE INCOME INSIDE,A,TAX CHART,TAX
480,160,LEASED LINES INCOME,A,TAX CHART,TAX
480,165,LEASED LINES DURATION,A,TAX CHART,TAX
480,170,LONG DIST INCOME INSIDE,A,TAX CHART,TAX
480,175,LONG DISTANCE INCOME OUTSIDE,A,TAX CHART,TAX
480,180,FAX & MAIL,A,TAX CHART,TAX
480,200,SERVICE INCOME,A,TAX CHART,TAX
480,210,EXISTING 500 DED CLAIMS PAID,A,TAX CHART,TAX
480,250,SERVICE INCOME,A,TAX CHART,TAX
480,300,SERVICE INCOME,A,TAX CHART,TAX
480,310,NEW PLAN 250 DED CLAIMS PAID,A,TAX CHART,TAX
480,350,PAGER AIRTIME INSIDE,A,TAX CHART,TAX
480,400,SERVICE INCOME,A,TAX CHART,TAX
480,410,NEW PLAN 500 DED CLAIMS PAID,A,TAX CHART,TAX
480,440,SERVICE INCOME,A,TAX CHART,TAX
480,450,SERVICE INCOME,A,TAX CHART,TAX
480,500,ALARM MONITOR INCOME INSIDE,A,TAX CHART,TAX
480,550,ALARM MONITOR INCOME OUTSIDE,A,TAX CHART,TAX
480,800,SERVICE INCOME,A,TAX CHART,TAX
480,850,SERVICE INCOME,A,TAX CHART,TAX
480,1,LABOR,A,TAX CHART,TAX
480,10,SERVICE INCOME TOWS,A,TAX CHART,TAX
480,100,SERVICE INCOME-SL GARBAGE,A,TAX CHART,TAX
480,1000,SERV INCOME-FOOD CK,A,TAX CHART,TAX
480,110,SERV INCOME-BNTFL BARD,A,TAX CHART,TAX
480,111,BOUNTIFUL PAIDOUTS,A,TAX CHART,TAX
480,115,SERV INCOME BNTFL BURN,A,TAX CHART,TAX
480,150,SERV INCOME JOURNAL ENTRIES,A,TAX CHART,TAX
480,2,SUB CONTRACTORS,A,TAX CHART,TAX
480,200,SERVICE INCOME CANS,A,TAX CHART,TAX
480,300,SERVICE INCOME NEWSPAPER,A,TAX CHART,TAX
480,400,SERV INC ROLLOFF SL COUNTY,A,TAX CHART,TAX
480,410,SERV INC ROLLOFF DAVIS COUNTY,A,TAX CHART,TAX
480,420,SERV INC UTAH COUNTY,A,TAX CHART,TAX
480,440,SERV INC WEBER COUNTY ROLLOFF,A,TAX CHART,TAX
480,5,SERVICE INCOME PARTS,A,TAX CHART,TAX
480,500,BANKCARD RETURNS,A,TAX CHART,TAX
481,,FEE INCOME,A,TAX CHART,TAX
482,,GAIN ON SALE OF AN ASSET,A,TAX CHART,TAX
483,,DONATION INCOME,A,TAX CHART,TAX
484,,REBATES,A,TAX CHART,TAX
484,1,REBATES,A,TAX CHART,TAX
485,,ROYALTIES,A,TAX CHART,TAX
486,,COMMISSION INCOME,A,TAX CHART,TAX
487,,INTEREST INCOME,A,TAX CHART,TAX
488,,LOAN INTEREST INCOME,A,TAX CHART,TAX
489,,LOAN FEE INCOME,A,TAX CHART,TAX
490,,LOAN PENALTY INCOME,A,TAX CHART,TAX
490,100,WARRANTY REPAIR EXPENSE,A,TAX CHART,TAX
491,,OTHER INCOME,A,TAX CHART,TAX
491,100,CATALOUGE INCOME,A,TAX CHART,TAX
491,200,RECYCLING INCOME,A,TAX CHART,TAX
491,1,INVESTMENT INCOME,A,TAX CHART,TAX
492,,NOT CODED OTHER REVENUE,A,TAX CHART,TAX
493,,SCR LT,A,TAX CHART,TAX
494,,SCR ST,A,TAX CHART,TAX
495,,SCR INV,A,TAX CHART,TAX
496,,RECEIPTS REVENUE,A,TAX CHART,TAX
498,,TOTAL OTHER REVENUE,T,TAX CHART,TAX
499,,REVENUE LESS COGS,T,TAX CHART,TAX
500,,EXPENSES,H,TAX CHART,TAX
502,,OPERATING EXPENSES,H,TAX CHART,TAX
503,,DOUBTFUL ACCOUNTS EXPENSE,A,TAX CHART,TAX
504,,CHARGED OFF ACTS,A,TAX CHART,TAX
505,,BAD CHECKS,A,TAX CHART,TAX
506,,WAGES,A,TAX CHART,TAX
506,1,FLOORMEN,A,TAX CHART,TAX
506,2,CHIP GIRLS,A,TAX CHART,TAX
506,3,DEALS,A,TAX CHART,TAX
506,4,PORTERS,A,TAX CHART,TAX
506,5,CAGE,A,TAX CHART,TAX
506,7,SECURITY,A,TAX CHART,TAX
506,8,OFFICE,A,TAX CHART,TAX
506,9,ADMINISTRATION,A,TAX CHART,TAX
506,10,WAGES-MANAGEMENT,A,TAX CHART,TAX
506,11,MOTEL MAIDS,A,TAX CHART,TAX
506,12,FRONT DESK,A,TAX CHART,TAX
506,20,WAGES,A,TAX CHART,TAX
506,30,WAGES-SHOP HELP,A,TAX CHART,TAX
506,40,WAGES-SALESMAN,A,TAX CHART,TAX
506,50,WAGES-DELIVERIES,A,TAX CHART,TAX
506,90,ALLOCATED TIPS,A,TAX CHART,TAX
506,1,21SS ND,A,TAX CHART,TAX
506,100,WAGES,A,TAX CHART,TAX
506,200,REST,A,TAX CHART,TAX
506,260,FRONT COUNTER WAGES,A,TAX CHART,TAX
506,290,MAINTENANCE WAGES,A,TAX CHART,TAX
506,300,MANAGEMENT WAGES,A,TAX CHART,TAX
506,5,LABOR ADV,A,TAX CHART,TAX
506,1,WAGES-SS,A,TAX CHART,TAX
506,10,GEN LABOR-ADV,A,TAX CHART,TAX
506,2,FRINGE BENIFITS,A,TAX CHART,TAX
507,,WAGE MDSE EXPENSE,A,TAX CHART,TAX
515,,COMMISSIONS,A,TAX CHART,TAX
515,10,WAGES-INSIDE ALARM SERV,A,TAX CHART,TAX
515,15,WAGES-INSIDE ALARM INSTALLATIN,A,TAX CHART,TAX
515,20,WAGES-OUTSIDE ALARM SERV,A,TAX CHART,TAX
515,25,WAGES-OUTSIDE ALARM INSTALLATN,A,TAX CHART,TAX
515,30,WAGES-OTHER SERVICE,A,TAX CHART,TAX
517,,CONTRACT LABOR,A,TAX CHART,TAX
517,21,SECURITY SERVICES,A,TAX CHART,TAX
518,,FUTA TAX EXPENSE,A,TAX CHART,TAX
519,,SUTA TAX EXPENSE,A,TAX CHART,TAX
520,,FICA TAX EXPENSE,A,TAX CHART,TAX
521,,WORKMAN COMP INSURANCES,A,TAX CHART,TAX
523,,401 K PLAN,A,TAX CHART,TAX
525,,HEALTH INSURANCE,A,TAX CHART,TAX
525,10,HEALTH INS DENTAL & EYE CARE,A,TAX CHART,TAX
530,,TRAVEL EXPENSES,A,TAX CHART,TAX
530,100,ELDEN KINGSTON TRAVEL,A,TAX CHART,TAX
530,200,MANAGER 1 TRAVEL,A,TAX CHART,TAX
530,300,MANAGER 2 TRAVEL,A,TAX CHART,TAX
530,325,MANAGER 3 TRAVEL,A,TAX CHART,TAX
530,350,MANAGER 4 TRAVEL,A,TAX CHART,TAX
530,400,MANAGER 5 TRAVEL,A,TAX CHART,TAX
535,,REPAIRS & MAINT-VEHICLES,A,TAX CHART,TAX
535,1000,ACCIDENT EXPENSE,A,TAX CHART,TAX
536,,GAS & OIL,A,TAX CHART,TAX
536,410,GAS & OIL,A,TAX CHART,TAX
536,420,GAS & OIL,A,TAX CHART,TAX
536,422,GAS & OIL,A,TAX CHART,TAX
536,424,GAS & OIL,A,TAX CHART,TAX
536,5,SUPPLIES LUBE,A,TAX CHART,TAX
536,1,DIESEL,A,TAX CHART,TAX
536,10,FUEL DIESEL,A,TAX CHART,TAX
536,1410,GAS & OIL,A,TAX CHART,TAX
536,1420,GAS & OIL,A,TAX CHART,TAX
536,1422,GAS & OIL,A,TAX CHART,TAX
536,1424,GAS & OIL,A,TAX CHART,TAX
536,5,GREASE,A,TAX CHART,TAX
537,,DIESEL FUEL TAX,A,TAX CHART,TAX
540,,FREIGHT EXPENSE,A,TAX CHART,TAX
541,,LOADING FEE EXPENSE,A,TAX CHART,TAX
545,,ADVERTISING & PROMOTIONS,A,TAX CHART,TAX
545,100,CATALOG EXPENSE,A,TAX CHART,TAX
545,200,ADVERTISING-NEW EMPLOYEMENT,A,TAX CHART,TAX
545,1,SAMPLES,A,TAX CHART,TAX
545,2500,BONUS GUN GIVEAWAY,A,TAX CHART,TAX
549,,ROYALTIES,A,TAX CHART,TAX
550,,AP DISCOUNTS LOST,A,TAX CHART,TAX
560,,OTHER OPERATING EXP,A,TAX CHART,TAX
561,,TOTAL OPERATING EXP,T,TAX CHART,TAX
563,,GENERAL & ADMINISTRATIVE EXP,H,TAX CHART,TAX
564,,RENT-VEHICLES,H,TAX CHART,TAX
565,,RENT-BUILDING,A,TAX CHART,TAX
565,100,RENT ARCADE,A,TAX CHART,TAX
566,,RENT-EQUIPMENT & VEHICLES,A,TAX CHART,TAX
566,100,RENT-EQUIPMENT & VEHICLES,A,TAX CHART,TAX
567,,RENT-LAND,A,TAX CHART,TAX
567,100,GRAZING PERMIT EXPENSE,A,TAX CHART,TAX
570,,REPAIRS & MAINT-BUILDING,A,TAX CHART,TAX
570,100,REPAIRS & MAINT-BUILDING,A,TAX CHART,TAX
570,200,REPAIRS & MAINT-BUILDING,A,TAX CHART,TAX
570,210,REPAIRS & MAINT-BUILDING,A,TAX CHART,TAX
570,220,REPAIRS & MAINT-BUILDING,A,TAX CHART,TAX
570,230,REPAIRS & MAINT-BUILDING,A,TAX CHART,TAX
570,240,REPAIRS & MAINT-BUILDING,A,TAX CHART,TAX
570,250,REPAIRS & MAINT-BUILDING,A,TAX CHART,TAX
570,500,REPAIRS & MAINT-BUILDING,A,TAX CHART,TAX
570,600,REPAIRS & MAINT-BUILDING,A,TAX CHART,TAX
570,10,HVAC REPAIRS,A,TAX CHART,TAX
570,100,CLEANING EXPENSES,A,TAX CHART,TAX
570,150,SPECIALIZED CONTRACT SERVICES,A,TAX CHART,TAX
570,300,HVAC CONTRACTS/MATERIALS,A,TAX CHART,TAX
570,40,ROOF,A,TAX CHART,TAX
570,400,ELECTRICAL EXPENSES,A,TAX CHART,TAX
570,500,STRUCTURAL/ROOFING EXP,A,TAX CHART,TAX
570,600,PLUMBING EXPENSES,A,TAX CHART,TAX
570,700,FIRE & SAFETY EXPENSES,A,TAX CHART,TAX
570,800,GENERAL BUILDINGS EXPENSES INT,A,TAX CHART,TAX
570,8000,REPAIRS & MAINT-BUILDING,A,TAX CHART,TAX
570,810,PEST CONTROL CONTRACTS,A,TAX CHART,TAX
570,820,PAINTING INTERIOR,A,TAX CHART,TAX
570,850,REPAIRS & MAINT-BUILDING,A,TAX CHART,TAX
570,860,REPAIRS & MAINT-BUILDING,A,TAX CHART,TAX
570,870,REPAIRS & MAINT-BUILDING,A,TAX CHART,TAX
570,950,REPAIRS & MAINT-BUILDING,A,TAX CHART,TAX
570,952,REPAIRS & MAINT ROOF,A,TAX CHART,TAX
571,,REPAIR & MAINTENANCE EQUIPMENT,A,TAX CHART,TAX
571,10,REPAIRS & MAINT,A,TAX CHART,TAX
571,100,MAINT-RADIO MAINTENANCE,A,TAX CHART,TAX
571,5,SUP IRR MAINTENANCE E-121,A,TAX CHART,TAX
571,500,REPAIR & MAINTENANCE EQUIPMENT,A,TAX CHART,TAX
571,600,REPAIR & MAINTENANCE EQUIPMENT,A,TAX CHART,TAX
571,700,R&M MERCHANDISERS,A,TAX CHART,TAX
571,1,R&M IRRIGATIN SYSTEM,A,TAX CHART,TAX
571,10,R&M IRRIGATION SYSTEM,A,TAX CHART,TAX
571,25,REPAIR & MAINTENANCE EQUIPMENT,A,TAX CHART,TAX
572,,LANDSCAPING,A,TAX CHART,TAX
572,100,LANDSCAPING CONTRACTS,A,TAX CHART,TAX
572,150,SPRINKLERS-OUTDOOR,A,TAX CHART,TAX
572,200,GARAGE/PARKING,A,TAX CHART,TAX
572,30,SNOW  REMOVAL,A,TAX CHART,TAX
572,350,SWEEPING,A,TAX CHART,TAX
572,40,SWEEPING EXP,A,TAX CHART,TAX
572,400,LANDSCAPING,A,TAX CHART,TAX
572,420,EXTERIOR SIGNAGE,A,TAX CHART,TAX
573,,BUILDING SECURITY,A,TAX CHART,TAX
573,100,FIRE SPRINK SYSTEM,A,TAX CHART,TAX
573,200,ALARM SYSTEM,A,TAX CHART,TAX
573,300,LOCK & KEY SYSTEM,A,TAX CHART,TAX
574,,COMPUTER SOFTWARE MAINTENANCE,A,TAX CHART,TAX
580,,UTILITIES-FUEL,A,TAX CHART,TAX
581,,UTILITIES-ELECTRIC,A,TAX CHART,TAX
581,5,UTILITIES-ELEC IRRIGATION,A,TAX CHART,TAX
582,,UTILITIES-WATER & SEWER,A,TAX CHART,TAX
582,5,UTILITIES-WATER & SEWER,A,TAX CHART,TAX
583,,UTILITIES-GARBAGE,A,TAX CHART,TAX
583,10,DUMP FEES,A,TAX CHART,TAX
583,30,DUMP FEES-SL COUNTY LANDFILL,A,TAX CHART,TAX
583,40,DUMP FEED-TRANS JORDAN LANDFIL,A,TAX CHART,TAX
583,50,DUMP FEES-BLANDFILL,A,TAX CHART,TAX
583,60,DUMP FEES-BURN PLANT LANDFILL,A,TAX CHART,TAX
583,70,DUMP FEES-BARD PLANT LANDFILL,A,TAX CHART,TAX
583,80,DUMP FEES,A,TAX CHART,TAX
583,90,DUMP FEES-UTAH COUNTY LANDFILL,A,TAX CHART,TAX
583,100,DUMP FEES,A,TAX CHART,TAX
584,,UTILITIES-PHONE,A,TAX CHART,TAX
584,100,UTILITIES-PHONE RADIO REPEATER,A,TAX CHART,TAX
584,150,UTILITIES-PHONE SECRETARIAL,A,TAX CHART,TAX
584,160,UTILITIES-PHONE LEASED LINES,A,TAX CHART,TAX
584,170,LONG DISTANCE,A,TAX CHART,TAX
584,175,UTILITIES-PHONE,A,TAX CHART,TAX
584,200,PAGER AIRTIME OVERCALLS,A,TAX CHART,TAX
584,800,UTILITIES-PHONE,A,TAX CHART,TAX
585,,UTILITIES-MISC,A,TAX CHART,TAX
587,,UTILITIES-ALARM,A,TAX CHART,TAX
590,,PROPERTY TAX,A,TAX CHART,TAX
590,5,PROPERTY TAX,A,TAX CHART,TAX
595,,PERSONAL PROPERTY TAX,A,TAX CHART,TAX
599,,DEPLETION EXPENSE,A,TAX CHART,TAX
600,,DEPRECIATION EXP-VEHICLES,A,TAX CHART,TAX
605,,DEPRECIATION EXP-EQUIPMENT,A,TAX CHART,TAX
605,10,AMORTIZATION-COVENANT,A,TAX CHART,TAX
607,,DEPRECIATION EXP-F & F,A,TAX CHART,TAX
609,,DEPRECIATION EXP-IMPROVEMENTS,A,TAX CHART,TAX
611,,DEPRECIATION EXP-BUILDINGS,A,TAX CHART,TAX
613,,AMORTIZATION EXPENSE,A,TAX CHART,TAX
615,,CASUALTY/PROPERTY INSURANCE,A,TAX CHART,TAX
620,,VEHICLE INSURANCE,A,TAX CHART,TAX
621,,INSURANCE,A,TAX CHART,TAX
625,,"OTHER PREMISE, EQUIP & VEH EXP",A,TAX CHART,TAX
626,,"TOTAL PREMISE, EQUIP & VEH EXP",T,TAX CHART,TAX
628,,FACTORING FEE EXPENSE,A,TAX CHART,TAX
629,,ACCOUNTING FEES,A,TAX CHART,TAX
630,,PROFESSIONAL FEES,A,TAX CHART,TAX
630,1,MANAGEMENT FEES,A,TAX CHART,TAX
631,,LEGAL FEES,A,TAX CHART,TAX
635,,OFFICE SUPPLIES EXPENSE,A,TAX CHART,TAX
638,,SUPPLIES,A,TAX CHART,TAX
638,8,LAUNDRY AND LINEN,A,TAX CHART,TAX
638,14,SMALL EQUIPMENT AND UTENSILS,A,TAX CHART,TAX
638,100,SUPPLIES,A,TAX CHART,TAX
638,200,SUPPLIES-REST,A,TAX CHART,TAX
638,5,SUPPLIES-IRRIGATION,A,TAX CHART,TAX
638,500,DART LEAGUE EXPENSE,A,TAX CHART,TAX
638,600,SUPPLIES,A,TAX CHART,TAX
638,700,RECORD EXPENSE,A,TAX CHART,TAX
638,10,CHEMICALS-WEED SPRAY,A,TAX CHART,TAX
638,4,SUPPLIES,A,TAX CHART,TAX
638,8,SUPPLIES,A,TAX CHART,TAX
639,,PARTS EXPENSE,A,TAX CHART,TAX
639,100,PLUSH EXPENSE,A,TAX CHART,TAX
640,,POSTAGE EXPENSE,A,TAX CHART,TAX
650,,PERMITS & LICENSES,A,TAX CHART,TAX
655,,SUBSCRIPTIONS & MEMBERSHIPS,A,TAX CHART,TAX
655,5,POTATOE BOARD TXEMBERSHIPS,A,TAX CHART,TAX
655,15,POTATOE INSPECTION,A,TAX CHART,TAX
659,,FILING FEES,A,TAX CHART,TAX
665,,FINES - PENALTY,A,TAX CHART,TAX
675,,BANK CHARGES,A,TAX CHART,TAX
676,,BANKCARD DISCOUNTS,A,TAX CHART,TAX
685,,THEFT LOSS,A,TAX CHART,TAX
689,,DONATIONS,A,TAX CHART,TAX
690,,INCOME TAX PROVISION EXP,A,TAX CHART,TAX
691,,MISC TAX,A,TAX CHART,TAX
695,,FEED,A,TAX CHART,TAX
696,,SEED,A,TAX CHART,TAX
697,,FERTILIZER,A,TAX CHART,TAX
697,5,REGULAR FERTILIZER,A,TAX CHART,TAX
697,10,CHEMICALS-WEED SPRAY,A,TAX CHART,TAX
699,,VETINARY,A,TAX CHART,TAX
700,,GROCERY EXPENSE,A,TAX CHART,TAX
703,,CLOTHING EXPENSE,A,TAX CHART,TAX
705,,DAYCARE EXPENSES,A,TAX CHART,TAX
707,,EDUCA.& TRAINING EXPENSE,A,TAX CHART,TAX
709,,ENTERTAINMENT EXPENSE,A,TAX CHART,TAX
710,,GIFT EXPENSE,A,TAX CHART,TAX
710,18,COMPLIMENTARY ROOMS,A,TAX CHART,TAX
710,19,COMPLIMENTARY MEALS,A,TAX CHART,TAX
710,26,PARTY CENTER,A,TAX CHART,TAX
715,,CHARGE CARD EXPENSE,A,TAX CHART,TAX
720,,MEDICAL EXP,A,TAX CHART,TAX
720,100,EXISTING PLAN 250 DED,A,TAX CHART,TAX
720,200,EXISTING PLAN 500 DED,A,TAX CHART,TAX
720,300,NEW PLAN 250 DED,A,TAX CHART,TAX
720,400,NEW PLAN 500 DED,A,TAX CHART,TAX
723,,EYE CARE EXPENSE,A,TAX CHART,TAX
725,,DENTAL EXP,A,TAX CHART,TAX
740,,INTEREST EXPENSE,A,TAX CHART,TAX
741,,LOAN INTEREST EXPENSE,A,TAX CHART,TAX
742,,LOAN FEE EXPENSE,A,TAX CHART,TAX
743,,LOAN PENALTIES EXPENSE,A,TAX CHART,TAX
780,,LOSS ON SALE OF ASSET,A,TAX CHART,TAX
785,,OTHER EXPENSES,A,TAX CHART,TAX
785,1,REIMBURSEMENT OF EXPENSES,A,TAX CHART,TAX
788,,NOT CODED OTHER EXPENSE,A,TAX CHART,TAX
789,,SCP LT,A,TAX CHART,TAX
790,,SCP ST,A,TAX CHART,TAX
791,,SCP INV,A,TAX CHART,TAX
792,,CHECK EXP,A,TAX CHART,TAX
793,,PLEDGE & NOTE PAYMENT,A,TAX CHART,TAX
794,,YEAR END ADJUSTMENT,A,TAX CHART,TAX
796,,TOTAL G & A EXPENSES,T,TAX CHART,TAX
797,,TOTAL OPERATING & G&A EXP,T,TAX CHART,TAX
799,,NET INCOME/LOSS-,T,TAX CHART,TAX
801,,TRAN-INTRA COMPANY,A,TAX CHART,TAX
802,,TRAN-INTRA COMPANY-MTN COIN,A,TAX CHART,TAX
803,,TRAN-INTRA COMPANY-SDG,A,TAX CHART,TAX
